"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001400","GISAHVEN","PUBLISHED","2014","AMR","VEN","SA_TOTAL","6.47","6.47000","","",""
"SA_0000001400","GISAHTKM","PUBLISHED","2009","EUR","TKM","SA_SPIRITS","1.28","1.28000","","",""
"SA_0000001400","GISAHETH","PUBLISHED","2001","AFR","ETH","SA_SPIRITS","0.03","0.03000","","",""
"SA_0000001400","GISAHMDG","PUBLISHED","2010","AFR","MDG","SA_TOTAL","1.03","1.03000","","",""
"SA_0000001400","GISAHQAT","PUBLISHED","2002","EMR","QAT","SA_TOTAL","0.87","0.87000","","",""
"SA_0000001400","GISAHALB","PUBLISHED","2012","EUR","ALB","SA_WINE","1.33","1.33000","","",""
"SA_0000001400","GISAHKOR","PUBLISHED","2004","WPR","KOR","SA_SPIRITS","0.32","0.32000","","",""
"SA_0000001400","GISAHSLV","PUBLISHED","2002","AMR","SLV","SA_TOTAL","2.97","2.97000","","",""
"SA_0000001400","GISAHMLI","PUBLISHED","2001","AFR","MLI","SA_TOTAL","0.51","0.51000","","",""
"SA_0000001400","GISAHIRL","PUBLISHED","2008","EUR","IRL","SA_WINE","2.80","2.80000","","",""
"SA_0000001400","GISAHZWE","PUBLISHED","2013","AFR","ZWE","SA_OTHER_ALCOHOL","3.80","3.80000","","",""
"SA_0000001400","GISAHJOR","PUBLISHED","2005","EMR","JOR","SA_SPIRITS","0.36","0.36000","","",""
"SA_0000001400","GISAHAZE","PUBLISHED","2002","EUR","AZE","SA_BEER","0.21","0.21000","","",""
"SA_0000001400","GISAHSGP","PUBLISHED","2012","WPR","SGP","SA_WINE","0.27","0.27000","","",""
"SA_0000001400","GISAHIDN","PUBLISHED","2013","SEAR","IDN","SA_TOTAL","0.09","0.09000","","",""
"SA_0000001400","GISAHCOM","PUBLISHED","2004","AFR","COM","SA_WINE","0.05","0.05000","","",""
"SA_0000001400","GISAHMCO","PUBLISHED","2000","EUR","MCO","SA_TOTAL","No data","","","",""
"SA_0000001400","GISAHNIC","PUBLISHED","2011","AMR","NIC","SA_SPIRITS","2.04","2.04000","","",""
"SA_0000001400","GISAHYEM","PUBLISHED","2003","EMR","YEM","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHPNG","PUBLISHED","2011","WPR","PNG","SA_TOTAL","0.88","0.88000","","",""
"SA_0000001400","GISAHCHL","PUBLISHED","2003","AMR","CHL","SA_WINE","2.60","2.60000","","",""
"SA_0000001400","GISAHKOR","PUBLISHED","2009","WPR","KOR","SA_OTHER_ALCOHOL","6.19","6.19000","","",""
"SA_0000001400","GISAHHND","PUBLISHED","2010","AMR","HND","SA_TOTAL","3.10","3.10000","","",""
"SA_0000001400","","PUBLISHED","2008","WPR","MHL","SA_WINE","No data","","","",""
"SA_0000001400","","PUBLISHED","2003","WPR","MHL","SA_TOTAL","No data","","","",""
"SA_0000001400","GISAHLCA","PUBLISHED","2007","AMR","LCA","SA_OTHER_ALCOHOL","0.89","0.89000","","",""
"SA_0000001400","GISAHLCA","PUBLISHED","2011","AMR","LCA","SA_WINE","1.30","1.30000","","",""
"SA_0000001400","GISAHBIH","PUBLISHED","2005","EUR","BIH","SA_BEER","3.34","3.34000","","",""
"SA_0000001400","GISAHLUX","PUBLISHED","2008","EUR","LUX","SA_TOTAL","11.53","11.53000","","",""
"SA_0000001400","GISAHMEX","PUBLISHED","2002","AMR","MEX","SA_BEER","3.60","3.60000","","",""
"SA_0000001400","GISAHMOZ","PUBLISHED","2010","AFR","MOZ","SA_WINE","0.10","0.10000","","",""
"SA_0000001400","GISAHUZB","PUBLISHED","2000","EUR","UZB","SA_TOTAL","1.60","1.60000","","",""
"SA_0000001400","GISAHPRY","PUBLISHED","2005","AMR","PRY","SA_SPIRITS","1.77","1.77000","","",""
"SA_0000001400","GISAHROU","PUBLISHED","2009","EUR","ROU","SA_TOTAL","10.40","10.40000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2002","AFR","SLE","SA_OTHER_ALCOHOL","3.89","3.89000","","",""
"SA_0000001400","GISAHCOL","PUBLISHED","2004","AMR","COL","SA_BEER","2.66","2.66000","","",""
"SA_0000001400","GISAHVEN","PUBLISHED","2006","AMR","VEN","SA_WINE","0.14","0.14000","","",""
"SA_0000001400","GISAHPOL","PUBLISHED","2002","EUR","POL","SA_SPIRITS","2.07","2.07000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2011","WPR","AUS","SA_TOTAL","10.30","10.30000","","",""
"SA_0000001400","GISAHMDA","PUBLISHED","2014","EUR","MDA","SA_SPIRITS","2.94","2.94000","","",""
"SA_0000001400","GISAHTJK","PUBLISHED","2001","EUR","TJK","SA_BEER","0.01","0.01000","","",""
"SA_0000001400","GISAHTJK","PUBLISHED","2005","EUR","TJK","SA_TOTAL","0.37","0.37000","","",""
"SA_0000001400","GISAHCOG","PUBLISHED","2010","AFR","COG","SA_WINE","0.28","0.28000","","",""
"SA_0000001400","GISAHBGR","PUBLISHED","2004","EUR","BGR","SA_WINE","2.09","2.09000","","",""
"SA_0000001400","GISAHGEO","PUBLISHED","2009","EUR","GEO","SA_TOTAL","6.66","6.66000","","",""
"SA_0000001400","GISAHSAU","PUBLISHED","2009","EMR","SAU","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHBGD","PUBLISHED","2001","SEAR","BGD","SA_TOTAL","0.00","0.00000","","",""
"SA_0000001400","GISAHCOL","PUBLISHED","2007","AMR","COL","SA_SPIRITS","1.41","1.41000","","",""
"SA_0000001400","GISAHMDG","PUBLISHED","2002","AFR","MDG","SA_WINE","0.22","0.22000","","",""
"SA_0000001400","GISAHNER","PUBLISHED","2007","AFR","NER","SA_TOTAL","0.10","0.10000","","",""
"SA_0000001400","GISAHSLB","PUBLISHED","2010","WPR","SLB","SA_WINE","0.03","0.03000","","",""
"SA_0000001400","GISAHAFG","PUBLISHED","2008","EMR","AFG","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHBRA","PUBLISHED","2000","AMR","BRA","SA_BEER","3.33","3.33000","","",""
"SA_0000001400","GISAHKNA","PUBLISHED","2003","AMR","KNA","SA_TOTAL","8.54","8.54000","","",""
"SA_0000001400","GISAHMDV","PUBLISHED","2006","SEAR","MDV","SA_BEER","0.53","0.53000","","",""
"SA_0000001400","GISAHETH","PUBLISHED","2006","AFR","ETH","SA_OTHER_ALCOHOL","0.80","0.80000","","",""
"SA_0000001400","GISAHSGP","PUBLISHED","2005","WPR","SGP","SA_BEER","1.10","1.10000","","",""
"SA_0000001400","GISAHERI","PUBLISHED","2001","AFR","ERI","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHSUR","PUBLISHED","2012","AMR","SUR","SA_TOTAL","5.73","5.73000","","",""
"SA_0000001400","GISAHPRY","PUBLISHED","2013","AMR","PRY","SA_SPIRITS","1.94","1.94000","","",""
"SA_0000001400","GISAHCOL","PUBLISHED","2012","AMR","COL","SA_BEER","3.05","3.05000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2009","AMR","ATG","SA_SPIRITS","3.29","3.29000","","",""
"SA_0000001400","GISAHPAK","PUBLISHED","2002","EMR","PAK","SA_BEER","0.00","0.00000","","",""
"SA_0000001400","GISAHLKA","PUBLISHED","2000","SEAR","LKA","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHARG","PUBLISHED","2009","AMR","ARG","SA_TOTAL","8.33","8.33000","","",""
"SA_0000001400","GISAHBEN","PUBLISHED","2002","AFR","BEN","SA_SPIRITS","0.02","0.02000","","",""
"SA_0000001400","GISAHGIN","PUBLISHED","2000","AFR","GIN","SA_SPIRITS","0.01","0.01000","","",""
"SA_0000001400","GISAHSDN","PUBLISHED","2000","EMR","SDN","SA_TOTAL","1.76","1.76000","","",""
"SA_0000001400","GISAHNIC","PUBLISHED","2008","AMR","NIC","SA_TOTAL","3.64","3.64000","","",""
"SA_0000001400","GISAHLVA","PUBLISHED","2004","EUR","LVA","SA_BEER","3.69","3.69000","","",""
"SA_0000001400","GISAHCUB","PUBLISHED","2001","AMR","CUB","SA_TOTAL","4.04","4.04000","","",""
"SA_0000001400","GISAHLSO","PUBLISHED","2007","AFR","LSO","SA_TOTAL","0.83","0.83000","","",""
"SA_0000001400","GISAHSLB","PUBLISHED","2011","WPR","SLB","SA_SPIRITS","0.03","0.03000","","",""
"SA_0000001400","GISAHNRU","PUBLISHED","2000","WPR","NRU","SA_TOTAL","3.21","3.21000","","",""
"SA_0000001400","GISAHBLZ","PUBLISHED","2001","AMR","BLZ","SA_SPIRITS","1.80","1.80000","","",""
"SA_0000001400","GISAHCOM","PUBLISHED","2002","AFR","COM","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2014","AMR","ATG","SA_TOTAL","8.56","8.56000","","",""
"SA_0000001400","GISAHBRB","PUBLISHED","2014","AMR","BRB","SA_WINE","0.83","0.83000","","",""
"SA_0000001400","GISAHTUR","PUBLISHED","2005","EUR","TUR","SA_SPIRITS","0.46","0.46000","","",""
"SA_0000001400","GISAHCYP","PUBLISHED","2006","EUR","CYP","SA_TOTAL","11.47","11.47000","","",""
"SA_0000001400","GISAHTUV","PUBLISHED","2010","WPR","TUV","SA_SPIRITS","0.36","0.36000","","",""
"SA_0000001400","GISAHFRA","PUBLISHED","2009","EUR","FRA","SA_OTHER_ALCOHOL","0.20","0.20000","","",""
"SA_0000001400","GISAHMRT","PUBLISHED","2005","AFR","MRT","SA_SPIRITS","0.01","0.01000","","",""
"SA_0000001400","GISAHCHN","PUBLISHED","2003","WPR","CHN","SA_WINE","0.19","0.19000","","",""
"SA_0000001400","GISAHDOM","PUBLISHED","2012","AMR","DOM","SA_WINE","0.18","0.18000","","",""
"SA_0000001400","GISAHNGA","PUBLISHED","2002","AFR","NGA","SA_TOTAL","9.61","9.61000","","",""
"SA_0000001400","GISAHKNA","PUBLISHED","2005","AMR","KNA","SA_SPIRITS","5.73","5.73000","","",""
"SA_0000001400","GISAHNER","PUBLISHED","2000","AFR","NER","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHTHA","PUBLISHED","2009","SEAR","THA","SA_OTHER_ALCOHOL","0.01","0.01000","","",""
"SA_0000001400","GISAHESP","PUBLISHED","2000","EUR","ESP","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHUZB","PUBLISHED","2010","EUR","UZB","SA_SPIRITS","1.97","1.97000","","",""
"SA_0000001400","GISAHCHE","PUBLISHED","2012","EUR","CHE","SA_BEER","3.17","3.17000","","",""
"SA_0000001400","GISAHMWI","PUBLISHED","2003","AFR","MWI","SA_OTHER_ALCOHOL","0.68","0.68000","","",""
"SA_0000001400","GISAHPRK","PUBLISHED","2005","SEAR","PRK","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHLBN","PUBLISHED","2010","EMR","LBN","SA_WINE","0.25","0.25000","","",""
"SA_0000001400","GISAHBHS","PUBLISHED","2014","AMR","BHS","SA_SPIRITS","3.96","3.96000","","",""
"SA_0000001400","GISAHMLI","PUBLISHED","2003","AFR","MLI","SA_TOTAL","0.54","0.54000","","",""
"SA_0000001400","GISAHLBR","PUBLISHED","2011","AFR","LBR","SA_OTHER_ALCOHOL","3.18","3.18000","","",""
"SA_0000001400","GISAHIRL","PUBLISHED","2006","EUR","IRL","SA_WINE","2.77","2.77000","","",""
"SA_0000001400","GISAHKOR","PUBLISHED","2010","WPR","KOR","SA_SPIRITS","0.40","0.40000","","",""
"SA_0000001400","GISAHFJI","PUBLISHED","2003","WPR","FJI","SA_TOTAL","1.76","1.76000","","",""
"SA_0000001400","GISAHMNG","PUBLISHED","2005","WPR","MNG","SA_WINE","0.05","0.05000","","",""
"SA_0000001400","GISAHMDV","PUBLISHED","2007","SEAR","MDV","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHAZE","PUBLISHED","2000","EUR","AZE","SA_BEER","0.17","0.17000","","",""
"SA_0000001400","GISAHBGD","PUBLISHED","2012","SEAR","BGD","SA_BEER","0.00","0.00000","","",""
"SA_0000001400","GISAHAGO","PUBLISHED","2013","AFR","AGO","SA_OTHER_ALCOHOL","0.06","0.06000","","",""
"SA_0000001400","GISAHPHL","PUBLISHED","2003","WPR","PHL","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHGRD","PUBLISHED","2005","AMR","GRD","SA_WINE","0.40","0.40000","","",""
"SA_0000001400","","PUBLISHED","2009","WPR","MHL","SA_TOTAL","No data","","","",""
"SA_0000001400","GISAHSWE","PUBLISHED","2011","EUR","SWE","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHAZE","PUBLISHED","2013","EUR","AZE","SA_OTHER_ALCOHOL","0.09","0.09000","","",""
"SA_0000001400","GISAHBRB","PUBLISHED","2011","AMR","BRB","SA_SPIRITS","4.08","4.08000","","",""
"SA_0000001400","GISAHTHA","PUBLISHED","2012","SEAR","THA","SA_TOTAL","6.56","6.56000","","",""
"SA_0000001400","GISAHMHL","PUBLISHED","2002","WPR","MHL","SA_SPIRITS","No data","","","",""
"SA_0000001400","GISAHTJK","PUBLISHED","2002","EUR","TJK","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHDJI","PUBLISHED","2013","EMR","DJI","SA_BEER","0.11","0.11000","","",""
"SA_0000001400","GISAHGRC","PUBLISHED","2004","EUR","GRC","SA_OTHER_ALCOHOL","0.17","0.17000","","",""
"SA_0000001400","GISAHROU","PUBLISHED","2002","EUR","ROU","SA_WINE","3.92","3.92000","","",""
"SA_0000001400","GISAHQAT","PUBLISHED","2013","EMR","QAT","SA_OTHER_ALCOHOL","0.01","0.01000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2006","AMR","ATG","SA_TOTAL","8.93","8.93000","","",""
"SA_0000001400","GISAHPRT","PUBLISHED","2008","EUR","PRT","SA_SPIRITS","1.01","1.01000","","",""
"SA_0000001400","GISAHLTU","PUBLISHED","2000","EUR","LTU","SA_OTHER_ALCOHOL","0.69","0.69000","","",""
"SA_0000001400","GISAHJAM","PUBLISHED","2001","AMR","JAM","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHLCA","PUBLISHED","2003","AMR","LCA","SA_WINE","0.85","0.85000","","",""
"SA_0000001400","GISAHGEO","PUBLISHED","2002","EUR","GEO","SA_WINE","1.12","1.12000","","",""
"SA_0000001400","GISAHALB","PUBLISHED","2014","EUR","ALB","SA_WINE","1.14","1.14000","","",""
"SA_0000001400","GISAHBTN","PUBLISHED","2001","SEAR","BTN","SA_TOTAL","0.14","0.14000","","",""
"SA_0000001400","GISAHFIN","PUBLISHED","2010","EUR","FIN","SA_TOTAL","9.72","9.72000","","",""
"SA_0000001400","GISAHSWZ","PUBLISHED","2000","AFR","SWZ","SA_WINE","0.61","0.61000","","",""
"SA_0000001400","GISAHCAF","PUBLISHED","2005","AFR","CAF","SA_TOTAL","1.50","1.50000","","",""
"SA_0000001400","GISAHNAM","PUBLISHED","2009","AFR","NAM","SA_SPIRITS","0.06","0.06000","","",""
"SA_0000001400","GISAHQAT","PUBLISHED","2009","EMR","QAT","SA_WINE","0.09","0.09000","","",""
"SA_0000001400","GISAHCRI","PUBLISHED","2008","AMR","CRI","SA_TOTAL","4.22","4.22000","","",""
"SA_0000001400","GISAHIRL","PUBLISHED","2006","EUR","IRL","SA_OTHER_ALCOHOL","1.22","1.22000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2002","AMR","ATG","SA_TOTAL","7.21","7.21000","","",""
"SA_0000001400","GISAHBLZ","PUBLISHED","2002","AMR","BLZ","SA_TOTAL","4.99","4.99000","","",""
"SA_0000001400","GISAHDOM","PUBLISHED","2000","AMR","DOM","SA_WINE","0.21","0.21000","","",""
"SA_0000001400","GISAHRUS","PUBLISHED","2005","EUR","RUS","SA_SPIRITS","6.89","6.89000","","",""
"SA_0000001400","GISAHBGR","PUBLISHED","2014","EUR","BGR","SA_TOTAL","12.03","12.03000","","",""
"SA_0000001400","GISAHZMB","PUBLISHED","2001","AFR","ZMB","SA_OTHER_ALCOHOL","1.83","1.83000","","",""
"SA_0000001400","GISAHFIN","PUBLISHED","2013","EUR","FIN","SA_SPIRITS","2.03","2.03000","","",""
"SA_0000001400","GISAHTHA","PUBLISHED","2001","SEAR","THA","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHSWZ","PUBLISHED","2004","AFR","SWZ","SA_WINE","0.02","0.02000","","",""
"SA_0000001400","GISAHCUB","PUBLISHED","2013","AMR","CUB","SA_TOTAL","4.18","4.18000","","",""
"SA_0000001400","GISAHTJK","PUBLISHED","2006","EUR","TJK","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHSUR","PUBLISHED","2005","AMR","SUR","SA_WINE","0.13","0.13000","","",""
"SA_0000001400","GISAHNLD","PUBLISHED","2002","EUR","NLD","SA_WINE","2.84","2.84000","","",""
"SA_0000001400","GISAHGBR","PUBLISHED","2015","EUR","GBR","SA_SPIRITS","2.27","2.27000","","",""
"SA_0000001400","GISAHNPL","PUBLISHED","2013","SEAR","NPL","SA_SPIRITS","0.12","0.12000","","",""
"SA_0000001400","","PUBLISHED","2000","EUR","SMR","SA_OTHER_ALCOHOL","No data","","","",""
"SA_0000001400","GISAHCOD","PUBLISHED","2000","AFR","COD","SA_BEER","0.38","0.38000","","",""
"SA_0000001400","GISAHDMA","PUBLISHED","2002","AMR","DMA","SA_TOTAL","8.52","8.52000","","",""
"SA_0000001400","GISAHLTU","PUBLISHED","2008","EUR","LTU","SA_OTHER_ALCOHOL","1.50","1.50000","","",""
"SA_0000001400","GISAHSVN","PUBLISHED","2005","EUR","SVN","SA_TOTAL","11.14","11.14000","","",""
"SA_0000001400","GISAHARG","PUBLISHED","2007","AMR","ARG","SA_SPIRITS","0.44","0.44000","","",""
"SA_0000001400","GISAHCYP","PUBLISHED","2003","EUR","CYP","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHAGO","PUBLISHED","2008","AFR","AGO","SA_BEER","3.92","3.92000","","",""
"SA_0000001400","GISAHSLB","PUBLISHED","2004","WPR","SLB","SA_BEER","0.75","0.75000","","",""
"SA_0000001400","GISAHMDA","PUBLISHED","2003","EUR","MDA","SA_BEER","1.08","1.08000","","",""
"SA_0000001400","GISAHBRA","PUBLISHED","2013","AMR","BRA","SA_OTHER_ALCOHOL","0.04","0.04000","","",""
"SA_0000001400","GISAHSGP","PUBLISHED","2010","WPR","SGP","SA_OTHER_ALCOHOL","0.03","0.03000","","",""
"SA_0000001400","GISAHTZA","PUBLISHED","2011","AFR","TZA","SA_TOTAL","4.04","4.04000","","",""
"SA_0000001400","GISAHGUY","PUBLISHED","2001","AMR","GUY","SA_BEER","1.58","1.58000","","",""
"SA_0000001400","GISAHRUS","PUBLISHED","2000","EUR","RUS","SA_WINE","0.71","0.71000","","",""
"SA_0000001400","","PUBLISHED","2000","WPR","MHL","SA_BEER","No data","","","",""
"SA_0000001400","GISAHPOL","PUBLISHED","2009","EUR","POL","SA_SPIRITS","3.80","3.80000","","",""
"SA_0000001400","GISAHGNQ","PUBLISHED","2006","AFR","GNQ","SA_WINE","3.87","3.87000","","",""
"SA_0000001400","GISAHBRN","PUBLISHED","2008","WPR","BRN","SA_SPIRITS","0.05","0.05000","","",""
"SA_0000001400","GISAHBDI","PUBLISHED","2011","AFR","BDI","SA_OTHER_ALCOHOL","2.51","2.51000","","",""
"SA_0000001400","GISAHVNM","PUBLISHED","2006","WPR","VNM","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHCRI","PUBLISHED","2003","AMR","CRI","SA_SPIRITS","1.67","1.67000","","",""
"SA_0000001400","GISAHBHS","PUBLISHED","2013","AMR","BHS","SA_OTHER_ALCOHOL","0.35","0.35000","","",""
"SA_0000001400","GISAHSAU","PUBLISHED","2002","EMR","SAU","SA_SPIRITS","0.05","0.05000","","",""
"SA_0000001400","GISAHHTI","PUBLISHED","2006","AMR","HTI","SA_SPIRITS","6.15","6.15000","","",""
"SA_0000001400","GISAHTCD","PUBLISHED","2002","AFR","TCD","SA_BEER","0.22","0.22000","","",""
"SA_0000001400","GISAHSOM","PUBLISHED","2010","EMR","SOM","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHUSA","PUBLISHED","2000","AMR","USA","SA_WINE","1.17","1.17000","","",""
"SA_0000001400","GISAHLAO","PUBLISHED","2001","WPR","LAO","SA_BEER","0.93","0.93000","","",""
"SA_0000001400","GISAHCOK","PUBLISHED","2009","WPR","COK","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHBEL","PUBLISHED","2002","EUR","BEL","SA_TOTAL","11.29","11.29000","","",""
"SA_0000001400","GISAHARE","PUBLISHED","2009","EMR","ARE","SA_WINE","0.11","0.11000","","",""
"SA_0000001400","GISAHHND","PUBLISHED","2011","AMR","HND","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHPRT","PUBLISHED","2013","EUR","PRT","SA_TOTAL","10.00","10.00000","","",""
"SA_0000001400","GISAHIRQ","PUBLISHED","2004","EMR","IRQ","SA_SPIRITS","0.02","0.02000","","",""
"SA_0000001400","GISAHPRK","PUBLISHED","2002","SEAR","PRK","SA_SPIRITS","2.88","2.88000","","",""
"SA_0000001400","GISAHBOL","PUBLISHED","2012","AMR","BOL","SA_WINE","0.22","0.22000","","",""
"SA_0000001400","GISAHCZE","PUBLISHED","2014","EUR","CZE","SA_SPIRITS","3.16","3.16000","","",""
"SA_0000001400","GISAHEGY","PUBLISHED","2002","EMR","EGY","SA_BEER","0.07","0.07000","","",""
"SA_0000001400","GISAHISR","PUBLISHED","2002","EUR","ISR","SA_TOTAL","2.47","2.47000","","",""
"SA_0000001400","GISAHPOL","PUBLISHED","2012","EUR","POL","SA_WINE","0.82","0.82000","","",""
"SA_0000001400","","PUBLISHED","2001","WPR","MHL","SA_BEER","No data","","","",""
"SA_0000001400","GISAHLBN","PUBLISHED","2014","EMR","LBN","SA_OTHER_ALCOHOL","0.02","0.02000","","",""
"SA_0000001400","GISAHNRU","PUBLISHED","2004","WPR","NRU","SA_BEER","0.95","0.95000","","",""
"SA_0000001400","GISAHCIV","PUBLISHED","2004","AFR","CIV","SA_OTHER_ALCOHOL","2.08","2.08000","","",""
"SA_0000001400","GISAHBWA","PUBLISHED","2009","AFR","BWA","SA_TOTAL","5.01","5.01000","","",""
"SA_0000001400","GISAHKEN","PUBLISHED","2009","AFR","KEN","SA_BEER","1.04","1.04000","","",""
"SA_0000001400","GISAHARM","PUBLISHED","2014","EUR","ARM","SA_OTHER_ALCOHOL","0.01","0.01000","","",""
"SA_0000001400","GISAHCOL","PUBLISHED","2001","AMR","COL","SA_WINE","0.02","0.02000","","",""
"SA_0000001400","GISAHGAB","PUBLISHED","2004","AFR","GAB","SA_OTHER_ALCOHOL","0.03","0.03000","","",""
"SA_0000001400","GISAHZMB","PUBLISHED","2009","AFR","ZMB","SA_OTHER_ALCOHOL","1.41","1.41000","","",""
"SA_0000001400","GISAHMOZ","PUBLISHED","2008","AFR","MOZ","SA_BEER","0.59","0.59000","","",""
"SA_0000001400","GISAHBFA","PUBLISHED","2000","AFR","BFA","SA_WINE","0.04","0.04000","","",""
"SA_0000001400","GISAHPHL","PUBLISHED","2014","WPR","PHL","SA_TOTAL","4.52","4.52000","","",""
"SA_0000001400","GISAHLAO","PUBLISHED","2005","WPR","LAO","SA_BEER","1.40","1.40000","","",""
"SA_0000001400","GISAHMMR","PUBLISHED","2000","SEAR","MMR","SA_TOTAL","0.35","0.35000","","",""
"SA_0000001400","GISAHKWT","PUBLISHED","2001","EMR","KWT","SA_TOTAL","0.01","0.01000","","",""
"SA_0000001400","GISAHMMR","PUBLISHED","2005","SEAR","MMR","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHMUS","PUBLISHED","2002","AFR","MUS","SA_BEER","1.92","1.92000","","",""
"SA_0000001400","GISAHECU","PUBLISHED","2009","AMR","ECU","SA_BEER","2.62","2.62000","","",""
"SA_0000001400","GISAHGRD","PUBLISHED","2014","AMR","GRD","SA_SPIRITS","3.94","3.94000","","",""
"SA_0000001400","GISAHAUT","PUBLISHED","2014","EUR","AUT","SA_SPIRITS","1.70","1.70000","","",""
"SA_0000001400","GISAHSTP","PUBLISHED","2001","AFR","STP","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHDNK","PUBLISHED","2014","EUR","DNK","SA_TOTAL","9.64","9.64000","","",""
"SA_0000001400","GISAHCOD","PUBLISHED","2003","AFR","COD","SA_SPIRITS","0.01","0.01000","","",""
"SA_0000001400","GISAHCHL","PUBLISHED","2010","AMR","CHL","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHVEN","PUBLISHED","2008","AMR","VEN","SA_TOTAL","8.18","8.18000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2004","WPR","AUS","SA_WINE","3.13","3.13000","","",""
"SA_0000001400","GISAHYEM","PUBLISHED","2013","EMR","YEM","SA_BEER","0.04","0.04000","","",""
"SA_0000001400","GISAHKAZ","PUBLISHED","2003","EUR","KAZ","SA_TOTAL","6.58","6.58000","","",""
"SA_0000001400","GISAHNPL","PUBLISHED","2001","SEAR","NPL","SA_SPIRITS","0.01","0.01000","","",""
"SA_0000001400","GISAHSYC","PUBLISHED","2009","AFR","SYC","SA_SPIRITS","0.57","0.57000","","",""
"SA_0000001400","GISAHLBY","PUBLISHED","2009","EMR","LBY","SA_BEER","0.01","0.01000","","",""
"SA_0000001400","GISAHKIR","PUBLISHED","2008","WPR","KIR","SA_WINE","0.02","0.02000","","",""
"SA_0000001400","GISAHPOL","PUBLISHED","2012","EUR","POL","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHFIN","PUBLISHED","2010","EUR","FIN","SA_BEER","4.47","4.47000","","",""
"SA_0000001400","GISAHSVN","PUBLISHED","2013","EUR","SVN","SA_BEER","4.56","4.56000","","",""
"SA_0000001400","GISAHDMA","PUBLISHED","2011","AMR","DMA","SA_OTHER_ALCOHOL","0.09","0.09000","","",""
"SA_0000001400","GISAHBEL","PUBLISHED","2007","EUR","BEL","SA_WINE","4.27","4.27000","","",""
"SA_0000001400","GISAHDOM","PUBLISHED","2004","AMR","DOM","SA_OTHER_ALCOHOL","0.05","0.05000","","",""
"SA_0000001400","GISAHTKM","PUBLISHED","2010","EUR","TKM","SA_WINE","0.81","0.81000","","",""
